owner_org,request_number,year,month,summary_en,summary_fr,disposition,pages,comments_en,comments_fr,umd_number,owner_org_title,reason
nrcan-rncan,A-2022-00008,2022,4,Docket 185673: Meeting with Minister Rickford.,Dossier 185673: Réunion avec le ministre Greg Rickford.,DP (Disclosed in part / Communication partielle),136,NA,NA,105,Natural Resources Canada | Ressources naturelles Canada,NA
nrcan-rncan,A-2022-00008,2022,4,Docket 185673: Meeting with Minister Rickford.,Dossier 185673: Réunion avec le ministre Greg Rickford.,DP (Disclosed in part / Communication partielle),7,NA,NA,105,Natural Resources Canada | Ressources naturelles Canada,NA
nrcan-rncan,A-2022-00009,2022,4,"Docket 193477: Meeting with Minister Greg Rickford, Ontario.","Dossier 193477: Réunion avec le Ministre Greg Rickford, Ontario.",DP (Disclosed in part / Communication partielle),12,NA,NA,105,Natural Resources Canada | Ressources naturelles Canada,NA
nrcan-rncan,A-2022-00009,2022,4,"Docket 193477: Meeting with Minister Greg Rickford, Ontario.","Dossier 193477: Réunion avec le Ministre Greg Rickford, Ontario.",DP (Disclosed in part / Communication partielle),15,NA,NA,105,Natural Resources Canada | Ressources naturelles Canada,NA
nrcan-rncan,A-2022-00010,2022,4,"Docket 186318: Call with Greg Rickford, Minister of Energy, Northern Development and Mines, and Minister of Indigenous Affairs, Government of Ontario,","Dossier 186318: Appel avec Greg Rickford, ministre de l'Énergie, du Développement du Nord et des Mines, et ministre des Affaires autochtones, gouvernement de l'Ontario.",DP (Disclosed in part / Communication partielle),18,NA,NA,105,Natural Resources Canada | Ressources naturelles Canada,NA
nrcan-rncan,A-2022-00010,2022,4,"Docket 186318: Call with Greg Rickford, Minister of Energy, Northern Development and Mines, and Minister of Indigenous Affairs, Government of Ontario,","Dossier 186318: Appel avec Greg Rickford, ministre de l'Énergie, du Développement du Nord et des Mines, et ministre des Affaires autochtones, gouvernement de l'Ontario.",DP (Disclosed in part / Communication partielle),16,NA,NA,105,Natural Resources Canada | Ressources naturelles Canada,NA
nrcan-rncan,A-2022-00011,2022,4,"Docket 187537: Meeting between Minister of Natural Resources and Greg Rickford, Minister of Energy, Northern Development and Mines and Minister of Indigenous Affairs, Government of Ontario.","Dossier 187537: Réunion entre le ministre des Ressources naturelles et Greg Rickford, ministre de l'Énergie, du Développement du Nord et des Mines et ministre des Affaires autochtones, gouvernement de l'Ontario.",DP (Disclosed in part / Communication partielle),6,NA,NA,105,Natural Resources Canada | Ressources naturelles Canada,NA
nrcan-rncan,A-2022-00011,2022,4,"Docket 187537: Meeting between Minister of Natural Resources and Greg Rickford, Minister of Energy, Northern Development and Mines and Minister of Indigenous Affairs, Government of Ontario.","Dossier 187537: Réunion entre le ministre des Ressources naturelles et Greg Rickford, ministre de l'Énergie, du Développement du Nord et des Mines et ministre des Affaires autochtones, gouvernement de l'Ontario.",DP (Disclosed in part / Communication partielle),7,NA,NA,105,Natural Resources Canada | Ressources naturelles Canada,NA
nrcan-rncan,A-2022-00012,2022,4,"Docket 186104: Teleconference with Greg Rickford Minister of Energy, Northern Development and Mines, Government of Ontario.","Dossier 186104: Téléconférence avec Greg Rickford, ministre de l'Énergie, du Développement du Nord et des Mines, Gouvernement de l'Ontario.",DP (Disclosed in part / Communication partielle),15,NA,NA,105,Natural Resources Canada | Ressources naturelles Canada,NA
nrcan-rncan,A-2022-00012,2022,4,"Docket 186104: Teleconference with Greg Rickford Minister of Energy, Northern Development and Mines, Government of Ontario.","Dossier 186104: Téléconférence avec Greg Rickford, ministre de l'Énergie, du Développement du Nord et des Mines, Gouvernement de l'Ontario.",DP (Disclosed in part / Communication partielle),4,NA,NA,105,Natural Resources Canada | Ressources naturelles Canada,NA
nrcan-rncan,A-2022-00030,2022,4,Docket 195349: Safe Space Session on the Impacts of the Freedom Convoy Protests.,Dossier 195349: Séance d’espace sûr à propos des répercussions des manifestations du convoi de la liberté.,DP (Disclosed in part / Communication partielle),16,NA,NA,105,Natural Resources Canada | Ressources naturelles Canada,NA
nrcan-rncan,A-2022-00030,2022,4,Docket 195349: Safe Space Session on the Impacts of the Freedom Convoy Protests.,Dossier 195349: Séance d’espace sûr à propos des répercussions des manifestations du convoi de la liberté.,DP (Disclosed in part / Communication partielle),6,NA,NA,105,Natural Resources Canada | Ressources naturelles Canada,NA
ocol-clo,A-2021-051,2021,12,"Request concerning the recommendations issued by the Office of the Commissioner of Official Languages as part of an investigation into a complaint filed by a Francophone constable stationed in British Columbia in 2001 at the Richmond Detachment. The report was issued in April 2005, and the report reference number is 0600-2002-R2. The request for disclosure involves the five recommendations made by the Commissioner of Official Languages to the Royal Canadian Mounted Police.",Demande concernant les recommandations émises par le commissariat aux langues offcielles suite a une enquête ayant eu lieu suite à une plainte faite par un gendarme francophone stationné en Colombie-Britannique en 2001 au détachement de Richmond. Le rapport a été rendu en Avril 2005 et le No de référence du rapport est 0600-2002-R2. La demande de divulgation ne concerne que les recommandations qui devraient être au nombre de cinq émises par le commissaire aux langues officielles à l'institution de la gendarmerie royale du Canada.,EX (All exempted / Exception totale),0,NA,NA,21,Office of the Commissioner of Official Languages | Commissariat aux langues officielles,NA
ocol-clo,A-2021-051,2022,12,"Request concerning the recommendations issued by the Office of the Commissioner of Official Languages as part of an investigation into a complaint filed by a Francophone constable stationed in British Columbia in 2001 at the Richmond Detachment. The report was issued in April 2005, and the report reference number is 0600-2002-R2. The request for disclosure involves the five recommendations made by the Commissioner of Official Languages to the Royal Canadian Mounted Police.",Demande concernant les recommandations émises par le commissariat aux langues offcielles suite a une enquête ayant eu lieu suite à une plainte faite par un gendarme francophone stationné en Colombie-Britannique en 2001 au détachement de Richmond. Le rapport a été rendu en Avril 2005 et le No de référence du rapport est 0600-2002-R2. La demande de divulgation ne concerne que les recommandations qui devraient être au nombre de cinq émises par le commissaire aux langues officielles à l'institution de la gendarmerie royale du Canada.,EX (All exempted / Exception totale),0,NA,NA,21,Office of the Commissioner of Official Languages | Commissariat aux langues officielles,NA
ocol-clo,A-2021-052,2021,12,"""Any records (including emails, reports, briefing notes, presentations, text messages, voicemail messages, Teams messages, etc.) relating to the privacy incident (whether regarding the incident, the outcome of the incident, the investigation, anything that happened prior to the incident or that led to the incident, etc.) that occurred on November 26, 2021, with regard to XXXXX and XXXXX, whether at the level of the Privacy investigator, the Investigations division (Ms. Corriveau and her colleagues, whether the investigators in question or their superiors), the Commissioner's office or the Assistant Commissioner's office, or at any other level in the institution. Please do not forget the secretaries and any other employees.""","« Tout document (incluant les courriels, rapports, notes d'informations, présentations, messages textes, messages vocaux sur la boîte vocale, messages Teams, etc.) concernant l'incident (que ce soit concernant l'incident, les suites à y donner, l'enquête, les choses survenues avant l'incident et qui y ont mené, etc,) de vie privée survenu le 26 novembre 2021 à l'égard XXXXX et XXXXX, que ce soit au niveau de l'enquêteur à la vie privée, de la division des enquêtes (Mme. Corriveau et ses collègues, que ce soit les enquêteurs visés ou encore ses supérieurs), au cabinet du commissaire ou de la commissaire adjointe ou à tout autre endroit de l'institution. Prière de ne pas oublier les secrétaires et tout autre membre du personnel. »",EC (All excluded / Exclusion totale),0,NA,NA,21,Office of the Commissioner of Official Languages | Commissariat aux langues officielles,NA
ocol-clo,A-2021-052,2022,12,"""Any records (including emails, reports, briefing notes, presentations, text messages, voicemail messages, Teams messages, etc.) relating to the privacy incident (whether regarding the incident, the outcome of the incident, the investigation, anything that happened prior to the incident or that led to the incident, etc.) that occurred on November 26, 2021, with regard to XXXXX and XXXXX, whether at the level of the Privacy investigator, the Investigations division (Ms. Corriveau and her colleagues, whether the investigators in question or their superiors), the Commissioner's office or the Assistant Commissioner's office, or at any other level in the institution. Please do not forget the secretaries and any other employees.""","« Tout document (incluant les courriels, rapports, notes d'informations, présentations, messages textes, messages vocaux sur la boîte vocale, messages Teams, etc.) concernant l'incident (que ce soit concernant l'incident, les suites à y donner, l'enquête, les choses survenues avant l'incident et qui y ont mené, etc,) de vie privée survenu le 26 novembre 2021 à l'égard XXXXX et XXXXX, que ce soit au niveau de l'enquêteur à la vie privée, de la division des enquêtes (Mme. Corriveau et ses collègues, que ce soit les enquêteurs visés ou encore ses supérieurs), au cabinet du commissaire ou de la commissaire adjointe ou à tout autre endroit de l'institution. Prière de ne pas oublier les secrétaires et tout autre membre du personnel. »",EC (All excluded / Exclusion totale),0,NA,NA,21,Office of the Commissioner of Official Languages | Commissariat aux langues officielles,NA
ocol-clo,A-2021-055,2021,12,Obtain a complete copy of the following briefing note involving the organization below: NdeS- Ginette Petitpas Taylor Ministre des Langues officielles et ministre responsable de l’Agence de promotion économique du Canada atlantique 2021-11-26 Ref. No.: E21-0631 Organization: Office of the Commissioner of Official Languages Sector: Policy and Communications Branch To: Deputy heads (including an individual appointed to a position at an equivalent level) Action required: For Information,Obtenir copie complète de cette note de breffage ci-dessous en lien avec votre orgsnisme ci-dessous: NdeS- Ginette Petitpas Taylor Ministre des Langues officielles et ministre responsable de l’Agence de promotion économique du Canada atlantique 2021-11-26 Ref no : E21-0631 Organisation: Commissariat aux langues officielles Secteur: Direction générale des politiques et des communications Destinataire: Administrateurs généraux (y compris une personne nommée à un poste de rang équivalent) Mesure requise: Pour Information,DP (Disclosed in part / Communication partielle),8,NA,NA,21,Office of the Commissioner of Official Languages | Commissariat aux langues officielles,NA
