owner_org,request_number,year,month,summary_en,summary_fr,disposition,pages,comments_en,comments_fr,umd_number,owner_org_title
cib-bic,A-2021-012,2021,1,"Please provide the gathered records that went into summarizing the yearly totals for category of “Communications” at the Canada Infrastructure Bank from April 1st, 2018 to March 31st 2020, as outlined in Sessional Paper No. 8555-432-139, tabled on Dec. 4, 2020 in the House of Commons. Provide them separately for each budget year outlined in the paper, if possible.","Veuillez fournir les documents rassemblés qui ont servi à résumer les totaux annuels pour la catégorie ""Communications"" à la Banque de l'infrastructure du Canada du 1er avril 2018 au 31 mars 2020, comme indiqué dans le document parlementaire n° 8555-432-139, déposé le 4 décembre 2020 à la Chambre des communes. Fournissez-les séparément pour chaque exercice financier décrit dans le document, si possible.",DP (Disclosed in part / Communication partielle),NA,NA,NA,358,Canada Infrastructure Bank | La Banque de l’infrastructure du Canada
cib-bic,A-2021-014,2021,1,"Please provide the gathered records that went into summarizing the yearly totals for category of “Professional Fees” at the Canada Infrastructure Bank from April 1st, 2018 to March 31st 2020, as outlined in Sessional Paper No. 8555-432-139, tabled on Dec. 4, 2020 in the House of Commons. Provide them separately for each budget year outlined in the paper, if possible.","Veuillez fournir les documents rassemblés qui ont servi à résumer les totaux annuels pour la catégorie ""honoraires"" à la Banque de l'infrastructure du Canada du 1er avril 2018 au 31 mars 2020, comme indiqué dans le document parlementaire n° 8555-432-139, déposé le 4 décembre 2020 à la Chambre des communes. Veuillez les fournir séparément pour chaque exercice financier décrit dans le document, si possible.",DP (Disclosed in part / Communication partielle),0,NA,NA,358,Canada Infrastructure Bank | La Banque de l’infrastructure du Canada
cib-bic,A-2021-014,2021,1,"Please provide the gathered records that went into summarizing the yearly totals for category of “Professional Fees” at the Canada Infrastructure Bank from April 1st, 2018 to March 31st 2020, as outlined in Sessional Paper No. 8555-432-139, tabled on Dec. 4, 2020 in the House of Commons. Provide them separately for each budget year outlined in the paper, if possible.","Veuillez fournir les documents rassemblés qui ont servi à résumer les totaux annuels pour la catégorie ""honoraires"" à la Banque de l'infrastructure du Canada du 1er avril 2018 au 31 mars 2020, comme indiqué dans le document parlementaire n° 8555-432-139, déposé le 4 décembre 2020 à la Chambre des communes. Veuillez les fournir séparément pour chaque exercice financier décrit dans le document, si possible.",DP (Disclosed in part / Communication partielle),NA,NA,NA,358,Canada Infrastructure Bank | La Banque de l’infrastructure du Canada
cic,2A-2021-64782,2021,9,The website of IRCC show the processing time for the Self Employed Class is 35 months. See https://www.canada.ca/en/immigration-refugees-citizenship/services/application/check-processing-times.html A Screenshot is also enclosed. Please provide copies of the source documents used to calculate this 35 month processing time.,Le site Web d’IRCC indique que le délai de traitement pour la catégorie des travailleurs autonomes est de 35 mois. Voir la page https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/verifier-delais-traitement.html. Une saisie d’écran est également jointe. Veuillez fournir des copies des documents sources utilisés pour calculer ce délai de traitement de 35 mois.,DA (All disclosed / Communication totale),1,NA,NA,61,"Immigration, Refugees and Citizenship Canada | Immigration, Réfugiés et Citoyenneté Canada"
cic,2A-2021-64782,2021,9,The website of IRCC show the processing time for the Self Employed Class is 35 months. See https://www.canada.ca/en/immigration-refugees-citizenship/services/application/check-processing-times.html A Screenshot is also enclosed. Please provide copies of the source documents used to calculate this 35 month processing time.,Le site Web d’IRCC indique que le délai de traitement pour la catégorie des travailleurs autonomes est de 35 mois. Voir la page https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/verifier-delais-traitement.html. Une saisie d’écran est également jointe. Veuillez fournir des copies des documents sources utilisés pour calculer ce délai de traitement de 35 mois.,DA (All disclosed / Communication totale),40,NA,NA,61,"Immigration, Refugees and Citizenship Canada | Immigration, Réfugiés et Citoyenneté Canada"
cra-arc,A-2019-118401,2020,7,"Provide information on bonuses, monetary and non-monetary benefits, and/or all compensation offerings provided by Canada Revenue Agency to Canada Revenue Agency personnel comprising the 'management bargaining team' which existed as of October 31, 2016 and as of February 27, 2020.","Fournir des renseignements sur les primes, les avantages monétaires et non monétaires et toutes les offres d’indemnités que l’Agence a proposés à son personnel de l’équipe de négociation de la gestion, équipe qui existait au 31 octobre 2016 et au 27 février 2020.",NE (No records exist / Aucun document n’existe),0,NA,NA,72,Canada Revenue Agency | Agence du revenu du Canada
cra-arc,A-2019-118401,2020,7,"Provide information on bonuses, monetary and non-monetary benefits, and/or all compensation offerings provided by Canada Revenue Agency to Canada Revenue Agency personnel comprising the 'management bargaining team' which existed as of October 31, 2016 and as of February 27, 2020.","Fournir des renseignements sur les primes, les avantages monétaires et non monétaires et toutes les offres d’indemnités que l’Agence a proposés à son personnel de l’équipe de négociation de la gestion, équipe qui existait au 31 octobre 2016 et au 27 février 2020.",NE (No records exist / Aucun document n’existe),NA,NA,NA,72,Canada Revenue Agency | Agence du revenu du Canada
crtc,A-2020-00089,2021,3,Provide the the minutes from the last three meetings held by the Emergency Services Working Group (ESWG).,Fournir les procès-verbaux des trois dernières réunions tenues par le Groupe de travail Services d'urgence (GTSU).,NE (No records exist / Aucun document n’existe),0,NA,NA,106,Canadian Radio-television and Telecommunications Commission | Conseil de la radiodiffusion et des télécommunications canadiennes
crtc,A-2020-00089,2021,3,Provide the the minutes from the last three meetings held by the Emergency Services Working Group (ESWG).,Fournir les procès-verbaux des trois dernières réunions tenues par le Groupe de travail Services d'urgence (GTSU).,NE (No records exist / Aucun document n’existe),0,Documents are publicly available: https://crtc.gc.ca/eng/cisc-cdci.htm,Les documents sont accessibles au public: https://crtc.gc.ca/fra/cdci-cisc.htm,106,Canadian Radio-television and Telecommunications Commission | Conseil de la radiodiffusion et des télécommunications canadiennes
csis-scrs,A-2018-1071,2020,12,Briefing note: Ref # 18-32194,Note d’information: Réf # 18-32194,DP (Disclosed in part / Communication partielle),20,NA,NA,28,Canadian Security Intelligence Service | Service canadien du renseignement de sécurité
csis-scrs,A-2018-1071,2021,1,Briefing note: Ref # 18-32194,Note d’information: Réf # 18-32194,DP (Disclosed in part / Communication partielle),20,NA,NA,28,Canadian Security Intelligence Service | Service canadien du renseignement de sécurité
csis-scrs,A-2019-207,2021,3,"Records which reference right-wing extremism between October 13, 2018 and June 21, 2019.",Documents portant sur l’extrémisme de droite du 13 octobre 2018 au 21 juin 2019.,DP (Disclosed in part / Communication partielle),583,NA,NA,28,Canadian Security Intelligence Service | Service canadien du renseignement de sécurité
csis-scrs,A-2019-207,2021,3,"Records which reference right-wing extremism between October 13, 2018 and June 21, 2019.",Documents portant sur l’extrémisme de droite du 13 octobre 2018 au 21 juin 2019.,DP (Disclosed in part / Communication partielle),91,NA,NA,28,Canadian Security Intelligence Service | Service canadien du renseignement de sécurité
csis-scrs,A-2019-942,2020,5,"Transition material given to the Minister of Public Safety and Emergency Preparedness, Bill Blair, when he started in his new position.",Matériel de transition remis au Ministre de la sécurité publique et de la protection civile Bill Blair lors de son entrée en fonction.,DP (Disclosed in part / Communication partielle),0,NA,NA,28,Canadian Security Intelligence Service | Service canadien du renseignement de sécurité
csis-scrs,A-2019-942,2020,5,"Transition material given to the Minister of Public Safety and Emergency Preparedness, Bill Blair, when he started in his new position.",Matériel de transition remis au Ministre de la sécurité publique et de la protection civile Bill Blair lors de son entrée en fonction.,DP (Disclosed in part / Communication partielle),NA,NA,NA,28,Canadian Security Intelligence Service | Service canadien du renseignement de sécurité
csis-scrs,A-2020-100,2020,10,Briefing note: Ref # 19-34918,Note d’information: Réf # 19-34918,DP (Disclosed in part / Communication partielle),6,NA,NA,28,Canadian Security Intelligence Service | Service canadien du renseignement de sécurité
